Full Title,ISSN,Unformatted ISSN,Product ID,Change History,Shortcut URL
The Journal of Foot and Ankle Surgery,1067-2516,10672516,13341,,https://www.sciencedirect.com/science/journal/10672516
Journal of Forensic and Legal Medicine,1752-928X,1752928X,12734,Formerly known as Journal of Clinical Forensic Medicine,https://www.sciencedirect.com/science/journal/1752928X
Journal of the Formosan Medical Association,0929-6646,09296646,08591,,https://www.sciencedirect.com/science/journal/09296646
The Journal of Frailty & Aging,2260-1341,22601341,32022,,https://www.sciencedirect.com/science/journal/22601341
Journal Français d'Ophtalmologie,0181-5512,01815512,15370,,https://www.sciencedirect.com/science/journal/01815512
Journal of the Franklin Institute,0016-0032,00160032,00334,,https://www.sciencedirect.com/science/journal/00160032
Journal of Fuel Chemistry and Technology,1872-5813,18725813,03088,,https://www.sciencedirect.com/science/journal/18725813
Journal of Functional Analysis,0022-1236,00221236,12067,,https://www.sciencedirect.com/science/journal/00221236
Journal of Functional Foods,1756-4646,17564646,05619,,https://www.sciencedirect.com/science/journal/17564646
Journal of Future Foods,2772-5669,27725669,31259,,https://www.sciencedirect.com/science/journal/27725669
Journal of Gender-Specific Imaging,3117-9010,31179010,32390,,https://www.sciencedirect.com/science/journal/31179010
Journal of Genetics and Genomics,1673-8527,16738527,05600,Formerly known as Acta Genetica Sinica,https://www.sciencedirect.com/science/journal/16738527
Journal of Geochemical Exploration,0375-6742,03756742,05343,,https://www.sciencedirect.com/science/journal/03756742
Journal of Geodynamics,0264-3707,02643707,00874,,https://www.sciencedirect.com/science/journal/02643707
Journal of Geomechanics and Measurements,3117-843X,3117843X,32370,,https://www.sciencedirect.com/science/journal/3117843X
Journal of Geometry and Physics,0393-0440,03930440,05201,,https://www.sciencedirect.com/science/journal/03930440
Journal of Geophysical Prospecting,3117-6518,31176518,32323,,https://www.sciencedirect.com/science/journal/31176518
Journal of Geriatric Oncology,1879-4068,18794068,12772,,https://www.sciencedirect.com/science/journal/18794068
Journal of Ginseng Research,1226-8453,12268453,17060,,https://www.sciencedirect.com/science/journal/12268453
Journal of Global Antimicrobial Resistance,2213-7165,22137165,10167,,https://www.sciencedirect.com/science/journal/22137165
Journal of Government and Economics,2667-3193,26673193,31170,,https://www.sciencedirect.com/science/journal/26673193
Journal of Great Lakes Research,0380-1330,03801330,08665,,https://www.sciencedirect.com/science/journal/03801330
Journal of Gynecology Obstetrics and Human Reproduction,2468-7847,24687847,15562,Formerly known as Journal de Gynécologie Obstétrique et Biologie de la Reproduction,https://www.sciencedirect.com/science/journal/24687847
Journal of Hand and Microsurgery,0974-3227,09743227,31815,,https://www.sciencedirect.com/science/journal/09743227
The Journal of Hand Surgery,0363-5023,03635023,13136,Incorporating Journal of the American Society for Surgery of the Hand,https://www.sciencedirect.com/science/journal/03635023
Journal of Hand Surgery Global Online,2589-5141,25895141,18925,,https://www.sciencedirect.com/science/journal/25895141
Journal of Hand Therapy,0894-1130,08941130,14016,,https://www.sciencedirect.com/science/journal/08941130
Journal of Hazardous Materials,0304-3894,03043894,05162,,https://www.sciencedirect.com/science/journal/03043894
Journal of Hazardous Materials Advances,2772-4166,27724166,31238,,https://www.sciencedirect.com/science/journal/27724166
Journal of Hazardous Materials: Air,3117-941X,3117941X,32419,,https://www.sciencedirect.com/science/journal/3117941X
Journal of Hazardous Materials Letters,2666-9110,26669110,31019,,https://www.sciencedirect.com/science/journal/26669110
Journal of Hazardous Materials: Nano,3117-9444,31179444,32420,,https://www.sciencedirect.com/science/journal/31179444
Journal of Hazardous Materials: Organics,3051-0597,30510597,32144,,https://www.sciencedirect.com/science/journal/30510597
Journal of Hazardous Materials: Plastics,3051-0600,30510600,32143,,https://www.sciencedirect.com/science/journal/30510600
Journal of Health Economics,0167-6296,01676296,05393,,https://www.sciencedirect.com/science/journal/01676296
Journal of Healthcare Quality Research,2603-6479,26036479,15733,Formerly Known as Revista de Calidad Asistencial,https://www.sciencedirect.com/science/journal/26036479
The Journal of Heart and Lung Transplantation,1053-2498,10532498,07583,,https://www.sciencedirect.com/science/journal/10532498
Journal of Hepatology,0168-8278,01688278,08145,,https://www.sciencedirect.com/science/journal/01688278
Journal of Herbal Medicine,2210-8033,22108033,10072,,https://www.sciencedirect.com/science/journal/22108033
Journal of High Energy Astrophysics,2214-4048,22144048,18042,,https://www.sciencedirect.com/science/journal/22144048
The Journal of High Technology Management Research,1047-8310,10478310,07423,,https://www.sciencedirect.com/science/journal/10478310
Journal of Historical Geography,0305-7488,03057488,12647,,https://www.sciencedirect.com/science/journal/03057488
Journal of Holistic Integrative Pharmacy,2950-175X,2950175X,31651,,https://www.sciencedirect.com/science/journal/2950175X
Journal of Hospital Infection,0195-6701,01956701,12637,,https://www.sciencedirect.com/science/journal/01956701
"Journal of Hospitality, Leisure, Sport & Tourism Education",1473-8376,14738376,12989,,https://www.sciencedirect.com/science/journal/14738376
Journal of Hospitality and Tourism Management,1447-6770,14476770,17004,,https://www.sciencedirect.com/science/journal/14476770
Journal of Housing Economics,1051-1377,10511377,12070,,https://www.sciencedirect.com/science/journal/10511377
Journal of Human Evolution,0047-2484,00472484,12624,,https://www.sciencedirect.com/science/journal/00472484
Journal of Hydro-environment Research,1570-6443,15706443,06069,,https://www.sciencedirect.com/science/journal/15706443
Journal of Hydrology,0022-1694,00221694,05344,,https://www.sciencedirect.com/science/journal/00221694
Journal of Hydrology: Regional Studies,2214-5818,22145818,08834,,https://www.sciencedirect.com/science/journal/22145818
Journal of Hydrology X,2589-9155,25899155,18446,,https://www.sciencedirect.com/science/journal/25899155
Journal of Immunological Methods,0022-1759,00221759,05055,Incorporating Immunotechnology,https://www.sciencedirect.com/science/journal/00221759
Journal of Immunology and Regenerative Medicine,2468-4988,24684988,18396,,https://www.sciencedirect.com/science/journal/24684988
Journal of the Indian Chemical Society,0019-4522,00194522,31158,,https://www.sciencedirect.com/science/journal/00194522
Journal of Industrial and Engineering Chemistry,1226-086X,1226086X,08620,,https://www.sciencedirect.com/science/journal/1226086X
Journal of Industrial Information Integration,2452-414X,2452414X,18297,,https://www.sciencedirect.com/science/journal/2452414X
Journal of Industrial Safety,2950-2764,29502764,31705,,https://www.sciencedirect.com/science/journal/29502764
Journal of Infection,0163-4453,01634453,12631,,https://www.sciencedirect.com/science/journal/01634453
Journal of Infection and Chemotherapy,1341-321X,1341321X,18048,,https://www.sciencedirect.com/science/journal/1341321X
Journal of Infection and Public Health,1876-0341,18760341,05613,,https://www.sciencedirect.com/science/journal/18760341
Journal of Information and Intelligence,2949-7159,29497159,31493,,https://www.sciencedirect.com/science/journal/29497159
Journal of Information Security and Applications,2214-2126,22142126,02199,Formerly known as Information Security Technical Report,https://www.sciencedirect.com/science/journal/22142126
Journal of Informetrics,1751-1577,17511577,04091,,https://www.sciencedirect.com/science/journal/17511577
Journal of Innovation & Knowledge,2444-569X,2444569X,16414,,https://www.sciencedirect.com/science/journal/2444569X
Journal of Inorganic Biochemistry,0162-0134,01620134,07711,Formerly known as Bioinorganic Chemistry,https://www.sciencedirect.com/science/journal/01620134
Journal of Insect Physiology,0022-1910,00221910,00231,,https://www.sciencedirect.com/science/journal/00221910
Journal of Integrative Horticulture,3051-2905,30512905,32207,,https://www.sciencedirect.com/science/journal/30512905
Journal of Integrative Medicine,2095-4964,20954964,17068,,https://www.sciencedirect.com/science/journal/20954964
Journal of Intensive Medicine,2667-100X,2667100X,31110,,https://www.sciencedirect.com/science/journal/2667100X
"Journal of International Accounting, Auditing and Taxation",1061-9518,10619518,07424,,https://www.sciencedirect.com/science/journal/10619518
Journal of International Ceramic Studies,3050-9971,30509971,32131,,https://www.sciencedirect.com/science/journal/30509971
Journal of International Economics,0022-1996,00221996,05395,,https://www.sciencedirect.com/science/journal/00221996
"Journal of International Financial Markets, Institutions and Money",1042-4431,10424431,05442,,https://www.sciencedirect.com/science/journal/10424431
Journal of International Management,1075-4253,10754253,07684,,https://www.sciencedirect.com/science/journal/10754253
Journal of International Money and Finance,0261-5606,02615606,03055,,https://www.sciencedirect.com/science/journal/02615606
Journal of Interprofessional Education & Practice,2405-4526,24054526,18798,,https://www.sciencedirect.com/science/journal/24054526
Journal of Interventional Medicine,2096-3602,20963602,30013,,https://www.sciencedirect.com/science/journal/20963602
Journal of Invertebrate Pathology,0022-2011,00222011,12071,,https://www.sciencedirect.com/science/journal/00222011
Journal of Investigative Dermatology,0022-202X,0022202X,07715,,https://www.sciencedirect.com/science/journal/0022202X
Journal of Investigative Dermatology Symposium Proceedings,1087-0024,10870024,18853,,https://www.sciencedirect.com/science/journal/10870024
Journal of Ionic Liquids,2772-4220,27724220,31240,,https://www.sciencedirect.com/science/journal/27724220
Journal of the Japanese and International Economies,0889-1583,08891583,12072,,https://www.sciencedirect.com/science/journal/08891583
Journal of Joint Surgery and Research,2949-7051,29497051,31482,,https://www.sciencedirect.com/science/journal/29497051
Journal of King Saud University - Computer and Information Sciences,1319-1578,13191578,08746,,https://www.sciencedirect.com/science/journal/13191578
Journal of King Saud University - Engineering Sciences,1018-3639,10183639,08752,,https://www.sciencedirect.com/science/journal/10183639
Journal of King Saud University - Science,1018-3647,10183647,08679,,https://www.sciencedirect.com/science/journal/10183647
Journal of Lipid Research,0022-2275,00222275,31048,,https://www.sciencedirect.com/science/journal/00222275
The Journal of Liquid Biopsy,2950-1954,29501954,31657,,https://www.sciencedirect.com/science/journal/29501954
Journal of Liver Transplantation,2666-9676,26669676,31046,,https://www.sciencedirect.com/science/journal/26669676
Journal of Logical and Algebraic Methods in Programming,2352-2208,23522208,07717,Formerly known as The Journal of Logic and Algebraic Programming,https://www.sciencedirect.com/science/journal/23522208
Journal of Loss Prevention in the Process Industries,0950-4230,09504230,03056,,https://www.sciencedirect.com/science/journal/09504230
Journal of Luminescence,0022-2313,00222313,05202,,https://www.sciencedirect.com/science/journal/00222313
Journal of Macroeconomics,0164-0704,01640704,05470,,https://www.sciencedirect.com/science/journal/01640704
Journal of Magnesium and Alloys,2213-9567,22139567,17010,,https://www.sciencedirect.com/science/journal/22139567
Journal of Magnetic Resonance,1090-7807,10907807,12076,"Incorporating Journal of Magnetic Resonance, Series A and Journal of Magnetic Resonance, Series B",https://www.sciencedirect.com/science/journal/10907807
Journal of Magnetic Resonance Open,2666-4410,26664410,30316,,https://www.sciencedirect.com/science/journal/26664410
Journal of Magnetism and Magnetic Materials,0304-8853,03048853,05203,,https://www.sciencedirect.com/science/journal/03048853
Journal of Management Science and Engineering,2096-2320,20962320,18438,,https://www.sciencedirect.com/science/journal/20962320
Journal of Manipulative and Physiological Therapeutics,0161-4754,01614754,13026,,https://www.sciencedirect.com/science/journal/01614754
